3xvs n LOC	2.1065
3xjs n LOC	2.1055
3xhs n LOC	2.1055
1p m LOC	1.74
1p f LOC	1.74
1p n LOC	1.74
2vp m LOC	0.88
2hp m LOC	0.87
2jp m LOC	0.87
2vp f LOC	0.87
2hp f LOC	0.87
2jp f LOC	0.87
2vp n LOC	0.87
2hp n LOC	0.87
2jp n LOC	0.87
3evp m LOC	0.43
3ejp m LOC	0.42
3ehp m LOC	0.42
3xvp m LOC	0.42
3xjp m LOC	0.42
3xhp m LOC	0.42
3evp f LOC	0.42
3ejp f LOC	0.42
3ehp f LOC	0.42
3xvp f LOC	0.42
3xjp f LOC	0.42
3xhp f LOC	0.42
3evp n LOC	0.43
3ejp n LOC	0.42
3ehp n LOC	0.42
3xvp n LOC	0.42
3xjp n LOC	0.42
3xhp n LOC	0.42
